order,mode_key,mode,file,agent,timestep,tokens,model
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,11,161,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,11,139,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,157,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,153,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,185,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,115,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,105,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,154,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,145,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,128,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,190,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,173,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,154,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,147,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,164,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,140,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,128,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,142,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,196,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,168,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,257,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,204,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,170,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,170,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,191,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,185,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,295,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,125,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,232,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,163,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,170,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,195,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,152,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,124,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,156,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,130,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,157,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,160,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,149,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,12,114,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,13,144,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_05-46-09_boiled_egg.json,Assistant,13,199,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,6,143,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,6,181,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,81,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,202,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,238,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,172,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,114,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,156,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,139,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,7,146,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,129,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,111,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,111,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,203,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,169,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,149,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,236,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,165,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,165,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,149,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,99,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,93,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,137,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,143,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,224,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,198,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,152,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,271,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,192,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,108,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,178,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,129,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,148,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,129,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,173,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,181,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,172,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,161,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,8,115,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,12,114,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,12,98,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,12,127,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,12,74,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,164,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,136,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,84,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,108,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,89,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,211,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,105,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,120,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,158,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,113,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,130,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,140,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,126,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,138,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,176,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,177,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,169,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,202,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,222,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,132,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,169,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,158,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,200,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,109,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,204,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,161,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,170,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,137,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,70,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,138,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,105,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,137,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,113,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,146,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,147,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,85,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,236,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,111,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,136,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,154,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,121,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,59,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,162,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,120,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,111,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,144,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,177,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,148,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,47,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Chef,13,0,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,6,182,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,6,123,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,6,197,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,140,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,190,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,111,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,142,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,155,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,129,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,167,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,109,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,7,139,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,131,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,129,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,130,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,171,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,206,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,147,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,185,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,154,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,144,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,163,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,161,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,159,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,101,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,180,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,112,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,131,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,225,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,216,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,232,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,255,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,231,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,180,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,156,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,192,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,163,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,178,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,165,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,253,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,147,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,216,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,8,153,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,12,125,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,12,105,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,12,89,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,12,107,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,12,117,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,148,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,115,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,134,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,152,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,172,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,169,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,174,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,122,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,117,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,198,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,169,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,142,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,145,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,144,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,139,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,231,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,195,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,149,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,141,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,138,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,183,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,184,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,138,gpt-3.5-turbo-0125
boiled_egg,baseline,Free-form,experiment_2025-11-06_06-10-47_boiled_egg.json,Assistant,13,132,gpt-3.5-turbo-0125
